  89, 0.920,   125, 0.973,    65, 0.973,    54, 0.953,    51, 0.960,   101,   2, 1.07, 0.70, 1.06
  90, 0.940,    57, 0.960,    66, 0.967,    38, 0.940,    81, 0.980,    56,   2, 1.07, 0.80, 1.02
  91, 0.973,    99, 0.980,    50, 0.940,    99, 0.953,    60, 0.947,    74,   2, 1.07, 0.80, 1.03
  92, 0.953,    92, 0.987,    64, 0.947,    79, 0.973,    70, 0.973,    35,   2, 1.07, 0.80, 1.04
  93, 0.960,    38, 0.967,    50, 0.940,    80, 0.953,    49, 0.960,    45,   2, 1.07, 0.80, 1.05
  94, 0.973,    56, 0.940,    75, 0.960,    48, 0.947,   134, 0.953,    91,   2, 1.07, 0.80, 1.06
  95, 0.947,    50, 0.967,    50, 0.947,    63, 0.940,    48, 0.980,    51,   2, 1.07, 0.90, 1.02
  96, 0.947,    57, 0.947,    49, 0.967,    47, 0.967,    67, 0.980,    59,   2, 1.07, 0.90, 1.03
  97, 0.953,   135, 0.953,    60, 0.960,    87, 0.953,    54, 0.980,    49,   2, 1.07, 0.90, 1.04
  98, 0.953,    55, 0.960,    47, 0.953,    58, 0.993,    77, 0.967,    62,   2, 1.07, 0.90, 1.05
  99, 0.960,    83, 0.940,    61, 0.940,    88, 0.973,    43, 0.920,    52,   2, 1.07, 0.90, 1.06
 100, 0.960,    51, 0.960,    82, 0.960,    98, 0.967,    63, 0.960,    44,   2, 1.09, 0.50, 1.02
 101, 0.953,    46, 0.960,    55, 0.967,    40, 0.953,    56, 0.960,    51,   2, 1.09, 0.50, 1.03
 102, 0.973,    64, 0.987,    55, 0.973,    89, 0.953,    68, 0.967,    83,   2, 1.09, 0.50, 1.04
 103, 0.953,    65, 0.967,   650, 0.933,    55, 0.960,   114, 0.980,   159,   2, 1.09, 0.50, 1.05
 104, 0.953,    88, 0.960,    86, 0.947,    48, 0.947,    71, 0.947,    37,   2, 1.09, 0.50, 1.06
 105, 0.953,    41, 0.933,    48, 0.973,    58, 0.980,    59, 0.980,    70,   2, 1.09, 0.60, 1.02
 106, 0.953,    89, 0.940,   176, 0.973,   251, 0.947,    49, 0.953,   101,   2, 1.09, 0.60, 1.03
 107, 0.953,    65, 0.960,   197, 0.947,    96, 0.973,    75, 0.980,    52,   2, 1.09, 0.60, 1.04
 108, 0.947,    52, 0.960,   231, 0.953,    99, 0.967,    52, 0.947,    51,   2, 1.09, 0.60, 1.05
 109, 0.953,    60, 0.973,    43, 0.973,    69, 0.933,    88, 0.940,    69,   2, 1.09, 0.60, 1.06
 110, 0.960,    70, 0.913,    61, 0.953,    60, 0.940,    49, 0.947,    51,   2, 1.09, 0.70, 1.02
 111, 0.980,    37, 0.987,    41, 0.947,   160, 0.960,    83, 0.973,    57,   2, 1.09, 0.70, 1.03
 112, 0.953,    89, 0.960,   134, 0.967,    35, 0.947,   208, 0.967,   123,   2, 1.09, 0.70, 1.04
 113, 0.960,    57, 0.973,    61, 0.947,   101, 0.973,    40, 0.953,    61,   2, 1.09, 0.70, 1.05
 114, 0.973,   115, 0.947,    36, 0.973,   101, 0.953,    42, 0.960,    88,   2, 1.09, 0.70, 1.06
 115, 0.953,    73, 0.953,    95, 0.960,    60, 0.960,   312, 0.953,    65,   2, 1.09, 0.80, 1.02
 116, 0.967,    46, 0.980,   105, 0.933,    44, 0.967,    51, 0.967,    67,   2, 1.09, 0.80, 1.03
 117, 0.920,    72, 0.927,    49, 0.967,    50, 0.947,    86, 0.940,    58,   2, 1.09, 0.80, 1.04
 118, 0.960,    84, 0.973,    37, 0.953,    46, 0.953,    93, 0.947,   103,   2, 1.09, 0.80, 1.05
 119, 0.940,    98, 0.947,    83, 0.980,    50, 0.913,    47, 0.973,    47,   2, 1.09, 0.80, 1.06
 120, 0.953,    52, 0.967,   101, 0.973,    46, 0.920,    39, 0.980,    70,   2, 1.09, 0.90, 1.02
 121, 0.940,    76, 0.947,   126, 0.960,    47, 0.953,   286, 0.953,    56,   2, 1.09, 0.90, 1.03
 122, 0.987,    40, 0.947,    38, 0.960,   106, 0.967,    53, 0.960,   121,   2, 1.09, 0.90, 1.04
 123, 0.947,    83, 0.987,    50, 0.947,   186, 0.940,    41, 0.960,   129,   2, 1.09, 0.90, 1.05
 124, 0.960,    52, 0.953,    51, 0.960,    75, 0.953,    73, 0.973,   129,   2, 1.09, 0.90, 1.06
 125, 0.980,    40, 0.980,    52, 0.953,    58, 0.960,    88, 0.967,    69,   3, 1.01, 0.50, 1.02
 126, 0.973,    46, 0.960,    45, 0.967,    72, 0.980,    41, 0.960,    63,   3, 1.01, 0.50, 1.03
 127, 0.940,    33, 0.933,   100, 0.947,   161, 0.993,    68, 0.980,    36,   3, 1.01, 0.50, 1.04
 128, 0.953,    41, 0.940,    67, 0.967,    41, 0.960,    42, 0.980,    35,   3, 1.01, 0.50, 1.05
 129, 0.947,    64, 0.960,    43, 0.960,    44, 0.967,    42, 0.967,    30,   3, 1.01, 0.50, 1.06
 130, 0.947,    56, 0.940,    75, 0.987,    50, 0.953,    46, 0.973,    36,   3, 1.01, 0.60, 1.02
 131, 0.987,    67, 0.973,    36, 0.960,    57, 0.960,   105, 0.967,    39,   3, 1.01, 0.60, 1.03
 132, 0.967,   107, 0.973,    53, 0.973,    61, 0.960,    45, 0.940,    45,   3, 1.01, 0.60, 1.04
 133, 0.967,    54, 0.973,    45, 0.960,   104, 0.987,    65, 0.940,    48,   3, 1.01, 0.60, 1.05
 134, 0.993,    49, 0.953,    73, 0.987,    37, 0.953,    53, 0.987,    44,   3, 1.01, 0.60, 1.06
 135, 0.980,    39, 0.967,    55, 0.960,    63, 0.960,    44, 0.953,    62,   3, 1.01, 0.70, 1.02
 136, 0.980,    58, 0.960,    35, 0.973,    56, 0.987,    33, 0.973,    42,   3, 1.01, 0.70, 1.03
 137, 0.947,    96, 0.967,    50, 0.980,    41, 0.960,    50, 0.960,   117,   3, 1.01, 0.70, 1.04
 138, 0.967,    59, 0.980,    96, 0.940,    61, 0.953,    42, 0.960,    39,   3, 1.01, 0.70, 1.05
 139, 0.980,    65, 0.960,    37, 0.973,    47, 0.967,    47, 0.960,    50,   3, 1.01, 0.70, 1.06
 140, 0.987,    67, 0.993,    82, 0.940,    60, 0.973,    98, 0.967,    44,   3, 1.01, 0.80, 1.02
 141, 0.973,    47, 0.960,    68, 0.947,    91, 0.960,    35, 0.967,    60,   3, 1.01, 0.80, 1.03
 142, 0.967,    60, 0.987,    37, 0.987,    44, 0.980,    47, 0.980,    60,   3, 1.01, 0.80, 1.04
 143, 0.987,    65, 0.947,   214, 0.967,    34, 0.967,    47, 0.980,    36,   3, 1.01, 0.80, 1.05
 144, 0.953,    54, 0.960,    56, 0.967,    29, 0.967,    73, 0.967,    42,   3, 1.01, 0.80, 1.06
 145, 0.940,    45, 0.980,    49, 0.973,    53, 0.960,   103, 0.967,    71,   3, 1.01, 0.90, 1.02
 146, 0.940,    79, 0.993,    73, 0.960,    50, 0.980,    88, 0.947,    43,   3, 1.01, 0.90, 1.03
 147, 0.933,    47, 0.973,    36, 0.973,    53, 0.960,    67, 0.953,    56,   3, 1.01, 0.90, 1.04
 148, 0.960,    44, 0.947,   110, 0.993,    74, 0.960,    41, 0.993,    50,   3, 1.01, 0.90, 1.05
 149, 0.947,    41, 0.980,    35, 0.953,    29, 0.980,    66, 0.920,    66,   3, 1.01, 0.90, 1.06
 150, 0.953,    57, 0.980,    39, 0.947,    45, 0.967,    46, 0.967,    46,   3, 1.03, 0.50, 1.02
 151, 0.953,    33, 0.980,    36, 0.940,    66, 0.980,    81, 0.960,    40,   3, 1.03, 0.50, 1.03
 152, 0.967,    42, 0.953,    40, 0.980,    46, 0.933,    44, 0.960,    85,   3, 1.03, 0.50, 1.04
 153, 0.960,    41, 0.973,    91, 0.987,    41, 0.987,    38, 0.980,    59,   3, 1.03, 0.50, 1.05
 154, 0.953,    59, 0.940,    51, 0.993,    40, 0.987,    54, 0.980,    44,   3, 1.03, 0.50, 1.06
 155, 0.980,    36, 0.973,    34, 0.993,    44, 0.960,    45, 0.960,    62,   3, 1.03, 0.60, 1.02
 156, 0.967,    47, 0.953,    69, 0.973,    41, 0.960,    52, 0.953,    51,   3, 1.03, 0.60, 1.03
 157, 0.953,   112, 0.967,    40, 0.967,    53, 0.947,    36, 0.960,    44,   3, 1.03, 0.60, 1.04
 158, 0.980,    40, 0.980,    54, 0.927,    49, 0.973,    57, 0.960,    53,   3, 1.03, 0.60, 1.05
 159, 0.947,    69, 0.967,    42, 0.940,    62, 0.987,    48, 0.960,    54,   3, 1.03, 0.60, 1.06
 160, 0.953,   122, 0.987,    54, 0.960,    68, 0.920,    45, 0.980,    66,   3, 1.03, 0.70, 1.02
 161, 0.953,    58, 0.940,    57, 0.967,    45, 0.947,    40, 0.973,    48,   3, 1.03, 0.70, 1.03
 162, 0.933,    46, 0.980,    92, 0.980,    45, 0.967,    74, 0.967,    31,   3, 1.03, 0.70, 1.04
 163, 0.960,    52, 0.953,    63, 0.953,    44, 0.967,    51, 0.973,    35,   3, 1.03, 0.70, 1.05
 164, 0.940,    40, 0.980,    41, 0.987,    39, 0.967,    55, 0.947,    73,   3, 1.03, 0.70, 1.06
 165, 0.980,    65, 0.953,   143, 0.967,    85, 0.980,    53, 0.980,    67,   3, 1.03, 0.80, 1.02
 166, 0.960,    48, 0.940,    40, 0.953,    54, 0.987,    41, 0.967,    49,   3, 1.03, 0.80, 1.03
 167, 0.980,    55, 0.980,    47, 0.960,    89, 0.953,    66, 0.973,    47,   3, 1.03, 0.80, 1.04
 168, 0.960,    91, 0.973,    66, 0.987,    37, 0.947,    61, 0.980,    40,   3, 1.03, 0.80, 1.05
 169, 0.960,    80, 0.947,   170, 0.967,    78, 0.960,    54, 0.953,    45,   3, 1.03, 0.80, 1.06
 170, 0.960,    45, 0.973,    34, 0.960,    50, 0.980,    52, 0.960,    46,   3, 1.03, 0.90, 1.02
 171, 0.973,    69, 0.947,   116, 0.947,    71, 0.960,    60, 0.960,    54,   3, 1.03, 0.90, 1.03
 172, 0.947,    55, 0.980,    52, 0.960,    61, 0.973,    82, 0.953,    56,   3, 1.03, 0.90, 1.04
 173, 0.973,    63, 0.953,    66, 0.980,    45, 0.987,    50, 0.987,    34,   3, 1.03, 0.90, 1.05
 174, 0.907,    48, 0.980,    52, 0.947,    77, 0.960,    43, 0.967,   109,   3, 1.03, 0.90, 1.06
 175, 0.993,    42, 0.960,    45, 0.967,    57, 0.967,   166, 0.973,    44,   3, 1.05, 0.50, 1.02
 176, 0.980,    47, 0.967,    60, 0.980,    42, 0.967,    67, 0.953,    47,   3, 1.05, 0.50, 1.03
 177, 0.960,    84, 0.967,    60, 0.953,    52, 0.967,   100, 0.967,    55,   3, 1.05, 0.50, 1.04
 178, 0.947,    48, 0.973,    33, 0.940,    43, 0.980,    42, 0.973,    43,   3, 1.05, 0.50, 1.05
 179, 0.973,    42, 0.940,    53, 0.967,    47, 0.987,   122, 0.960,    36,   3, 1.05, 0.50, 1.06
 180, 0.987,    57, 0.960,    88, 0.973,    38, 0.927,    40, 0.960,    51,   3, 1.05, 0.60, 1.02
 181, 0.987,    43, 0.967,    46, 0.967,    85, 0.973,    42, 0.980,    43,   3, 1.05, 0.60, 1.03
 182, 0.953,    34, 0.973,    35, 0.980,    49, 0.953,    39, 0.980,    51,   3, 1.05, 0.60, 1.04
 183, 0.947,    45, 0.980,    53, 0.980,    41, 0.993,    42, 0.960,   128,   3, 1.05, 0.60, 1.05
 184, 0.953,    61, 0.953,    88, 0.947,   114, 0.987,    30, 0.953,    65,   3, 1.05, 0.60, 1.06
 185, 0.960,    33, 0.980,    47, 0.953,    56, 0.953,    34, 0.940,    54,   3, 1.05, 0.70, 1.02
 186, 0.947,    47, 0.947,    71, 0.980,    54, 0.933,    76, 0.987,    43,   3, 1.05, 0.70, 1.03
 187, 0.973,    53, 0.947,    56, 0.987,    61, 0.940,    82, 0.987,    39,   3, 1.05, 0.70, 1.04
 188, 0.973,    47, 0.907,    59, 0.973,    47, 0.987,    44, 0.987,    41,   3, 1.05, 0.70, 1.05
 189, 0.973,    68, 0.973,    41, 0.987,    36, 0.953,    44, 0.953,   115,   3, 1.05, 0.70, 1.06
 190, 0.967,    41, 0.960,    43, 0.980,    45, 0.980,    49, 0.967,    39,   3, 1.05, 0.80, 1.02
 191, 0.940,    39, 0.960,    62, 0.947,   110, 0.953,    36, 0.967,    48,   3, 1.05, 0.80, 1.03
 192, 0.967,    50, 0.973,    34, 0.980,    37, 0.953,    60, 0.960,    44,   3, 1.05, 0.80, 1.04
 193, 0.993,    42, 0.940,    39, 0.967,    58, 0.960,    47, 0.960,    36,   3, 1.05, 0.80, 1.05
 194, 0.987,    43, 0.980,    51, 0.940,    47, 0.967,    62, 0.980,    49,   3, 1.05, 0.80, 1.06
 195, 0.973,    98, 0.947,    51, 0.980,    43, 0.987,    40, 0.960,    40,   3, 1.05, 0.90, 1.02
 196, 0.940,    76, 0.973,    34, 0.987,    34, 0.953,    61, 0.987,    41,   3, 1.05, 0.90, 1.03
 197, 0.940,    38, 0.967,    56, 0.967,    45, 0.967,    72, 0.947,    55,   3, 1.05, 0.90, 1.04
 198, 0.967,    51, 0.940,    43, 0.940,    74, 0.953,    47, 0.993,    53,   3, 1.05, 0.90, 1.05
 199, 0.953,    61, 0.967,    66, 0.947,    56, 0.973,    62, 0.980,    39,   3, 1.05, 0.90, 1.06
 200, 0.967,    41, 0.953,    40, 0.980,    45, 0.940,    43, 0.940,    94,   3, 1.07, 0.50, 1.02
 201, 0.960,    41, 0.973,    83, 0.987,    41, 0.987,    37, 0.980,    58,   3, 1.07, 0.50, 1.03
 202, 0.960,    66, 0.947,    47, 0.987,    39, 0.987,    51, 0.980,    43,   3, 1.07, 0.50, 1.04
 203, 0.980,    35, 0.967,    34, 0.993,    43, 0.960,    44, 0.960,    64,   3, 1.07, 0.50, 1.05
 204, 0.967,    45, 0.947,    68, 0.973,    40, 0.960,    54, 0.947,    50,   3, 1.07, 0.50, 1.06
 205, 0.953,   100, 0.967,    39, 0.967,    51, 0.947,    36, 0.960,    43,   3, 1.07, 0.60, 1.02
 206, 0.980,    39, 0.980,    53, 0.927,    54, 0.973,    55, 0.960,    53,   3, 1.07, 0.60, 1.03
 207, 0.947,    82, 0.967,    41, 0.953,    71, 0.987,    47, 0.960,    52,   3, 1.07, 0.60, 1.04
 208, 0.947,   135, 0.987,    52, 0.960,    63, 0.920,    44, 0.980,    64,   3, 1.07, 0.60, 1.05
 209, 0.953,    56, 0.933,    63, 0.960,    43, 0.947,    40, 0.967,    46,   3, 1.07, 0.60, 1.06
 210, 0.933,    46, 0.980,    82, 0.980,    44, 0.973,    71, 0.967,    31,   3, 1.07, 0.70, 1.02
 211, 0.960,    50, 0.953,    59, 0.953,    44, 0.967,    48, 0.973,    34,   3, 1.07, 0.70, 1.03
 212, 0.940,    39, 0.973,    40, 0.987,    39, 0.967,    53, 0.947,    68,   3, 1.07, 0.70, 1.04
 213, 0.980,    62, 0.953,   154, 0.967,    78, 0.987,    51, 0.980,    65,   3, 1.07, 0.70, 1.05
 214, 0.960,    45, 0.940,    39, 0.953,    53, 0.987,    41, 0.967,    48,   3, 1.07, 0.70, 1.06
 215, 0.980,    54, 0.980,    45, 0.953,    93, 0.953,    62, 0.973,    45,   3, 1.07, 0.80, 1.02
 216, 0.960,    83, 0.967,    64, 0.987,    37, 0.947,    59, 0.980,    39,   3, 1.07, 0.80, 1.03
 217, 0.960,    74, 0.967,   188, 0.967,    76, 0.960,    51, 0.953,    43,   3, 1.07, 0.80, 1.04
 218, 0.960,    43, 0.973,    33, 0.960,    48, 0.973,    50, 0.960,    45,   3, 1.07, 0.80, 1.05
 219, 0.973,    65, 0.947,   100, 0.947,    67, 0.960,    57, 0.960,    52,   3, 1.07, 0.80, 1.06
 220, 0.947,    55, 0.980,    49, 0.953,    58, 0.980,    75, 0.953,    55,   3, 1.07, 0.90, 1.02
 221, 0.973,    60, 0.953,    62, 0.980,    43, 0.980,    48, 0.987,    33,   3, 1.07, 0.90, 1.03
 222, 0.907,    47, 0.980,    51, 0.947,    76, 0.960,    42, 0.967,   108,   3, 1.07, 0.90, 1.04
 223, 0.993,    42, 0.960,    44, 0.967,    55, 0.967,   137, 0.973,    44,   3, 1.07, 0.90, 1.05
 224, 0.980,    47, 0.967,    65, 0.980,    41, 0.967,    65, 0.953,    47,   3, 1.07, 0.90, 1.06
 225, 0.967,    83, 0.967,    69, 0.947,    51, 0.967,    95, 0.967,    54,   3, 1.09, 0.50, 1.02
 226, 0.947,    45, 0.973,    33, 0.947,    42, 0.980,    41, 0.973,    41,   3, 1.09, 0.50, 1.03
 227, 0.973,    41, 0.940,    51, 0.967,    47, 0.987,   138, 0.953,    35,   3, 1.09, 0.50, 1.04
 228, 0.987,    55, 0.960,   120, 0.973,    38, 0.927,    39, 0.967,    50,   3, 1.09, 0.50, 1.05
