  31, 0.987,    62, 0.920,    26, 0.927,    47, 0.947,    21, 0.927,    30,   2, 1.03, 0.60, 1.03
  32, 0.960,    34, 0.980,    52, 0.933,    83, 0.953,    36, 0.967,    25,   2, 1.03, 0.60, 1.04
  33, 0.933,    21, 0.967,    36, 0.980,    32, 0.940,    21, 0.960,    22,   2, 1.03, 0.60, 1.05
  34, 0.953,    33, 0.947,    40, 0.973,    25, 0.947,    22, 0.980,    60,   2, 1.03, 0.60, 1.06
  35, 0.980,    53, 0.933,    23, 0.953,    52, 0.953,    23, 0.947,    40,   2, 1.03, 0.70, 1.02
  36, 0.960,    31, 0.920,    17, 0.973,    30, 0.960,    37, 0.927,    30,   2, 1.03, 0.70, 1.03
  37, 0.967,    29, 0.967,    26, 0.980,    37, 0.927,    31, 0.980,    37,   2, 1.03, 0.70, 1.04
  38, 0.927,    32, 0.920,    28, 0.967,    31, 0.933,    26, 0.953,    50,   2, 1.03, 0.70, 1.05
  39, 0.947,    74, 0.920,    24, 0.967,    63, 0.987,    31, 0.980,    23,   2, 1.03, 0.70, 1.06
  40, 0.973,    69, 0.953,    31, 0.967,    17, 0.967,    35, 0.967,    31,   2, 1.03, 0.80, 1.02
  41, 0.953,    50, 0.987,    28, 0.973,    17, 0.973,    40, 0.940,    23,   2, 1.03, 0.80, 1.03
  42, 0.973,    40, 0.953,    27, 0.967,    28, 0.967,    26, 0.947,    19,   2, 1.03, 0.80, 1.04
  43, 0.933,    45, 0.913,    26, 0.953,    39, 0.973,    20, 0.973,    23,   2, 1.03, 0.80, 1.05
  44, 0.940,    32, 0.927,    24, 0.973,    20, 0.953,    75, 0.920,    23,   2, 1.03, 0.80, 1.06
  45, 0.940,    25, 0.973,    41, 0.940,    46, 0.980,    28, 0.973,    36,   2, 1.03, 0.90, 1.02
  46, 0.940,    24, 0.953,    40, 0.980,    40, 0.913,    44, 0.947,    31,   2, 1.03, 0.90, 1.03
  47, 0.973,    25, 0.967,    31, 0.980,    28, 0.940,    25, 0.967,    39,   2, 1.03, 0.90, 1.04
  48, 0.967,    21, 0.967,    35, 0.940,    33, 0.960,    32, 0.927,    26,   2, 1.03, 0.90, 1.05
  49, 0.973,    73, 0.960,    33, 0.953,    33, 0.967,    35, 0.927,    24,   2, 1.03, 0.90, 1.06
  50, 0.960,    57, 0.960,    49, 0.953,    41, 0.967,    21, 0.947,   135,   2, 1.05, 0.50, 1.02
  51, 0.953,    44, 0.953,    29, 0.960,    39, 0.947,    18, 0.953,    39,   2, 1.05, 0.50, 1.03
  52, 0.967,    27, 0.940,    32, 0.973,    36, 0.960,    39, 0.967,    22,   2, 1.05, 0.50, 1.04
  53, 0.940,    25, 0.933,    36, 0.953,    20, 0.927,    36, 0.933,    23,   2, 1.05, 0.50, 1.05
  54, 0.953,    29, 0.960,    52, 0.973,    28, 0.980,    38, 0.953,    26,   2, 1.05, 0.50, 1.06
  55, 0.940,    27, 0.913,    26, 0.953,    34, 0.953,    35, 0.960,    22,   2, 1.05, 0.60, 1.02
  56, 0.960,    23, 0.953,    22, 0.920,    41, 0.967,    35, 0.907,    22,   2, 1.05, 0.60, 1.03
  57, 0.967,    28, 0.927,    70, 0.967,    47, 0.933,    29, 0.960,    21,   2, 1.05, 0.60, 1.04
  58, 0.933,    65, 0.980,    68, 0.967,    33, 0.947,    21, 0.940,    37,   2, 1.05, 0.60, 1.05
  59, 0.980,    21, 0.973,    28, 0.967,    26, 0.947,    20, 0.953,    32,   2, 1.05, 0.60, 1.06
  60, 0.947,    24, 0.920,    24, 0.933,    20, 0.973,    64, 0.947,    39,   2, 1.05, 0.70, 1.02
  61, 0.973,    21, 0.980,    27, 0.927,    22, 0.967,    28, 0.940,    23,   2, 1.05, 0.70, 1.03
  62, 0.933,    29, 0.933,    26, 0.953,    30, 0.940,    39, 0.973,    24,   2, 1.05, 0.70, 1.04
  63, 0.933,    27, 0.947,    18, 0.953,    29, 0.980,    28, 0.967,    56,   2, 1.05, 0.70, 1.05
  64, 0.920,    75, 0.940,    23, 0.913,    51, 0.960,    32, 0.953,    40,   2, 1.05, 0.70, 1.06
  65, 0.980,    24, 0.940,    43, 0.960,    32, 0.987,    23, 0.940,    20,   2, 1.05, 0.80, 1.02
  66, 0.980,    17, 0.960,    37, 0.940,    24, 0.953,    47, 0.987,    28,   2, 1.05, 0.80, 1.03
  67, 0.947,    24, 0.973,    35, 0.960,    54, 0.953,    30, 0.947,    33,   2, 1.05, 0.80, 1.04
  68, 0.987,    23, 0.973,   134, 0.913,    23, 0.933,    66, 0.953,    38,   2, 1.05, 0.80, 1.05
  69, 0.913,   153, 0.920,    21, 0.947,    24, 0.940,    46, 0.953,    47,   2, 1.05, 0.80, 1.06
  70, 0.967,    41, 0.960,    35, 0.953,    38, 0.947,    21, 0.927,    31,   2, 1.05, 0.90, 1.02
  71, 0.927,    21, 0.973,    53, 0.940,    20, 0.967,    27, 0.960,    49,   2, 1.05, 0.90, 1.03
  72, 0.960,    43, 0.927,    49, 0.933,    38, 0.953,    28, 0.947,    32,   2, 1.05, 0.90, 1.04
  73, 0.893,    27, 0.967,    62, 0.953,    26, 0.960,   174, 0.973,    20,   2, 1.05, 0.90, 1.05
  74, 0.900,    28, 0.967,    28, 0.933,    34, 0.927,    23, 0.927,    22,   2, 1.05, 0.90, 1.06
  75, 0.967,    35, 0.960,    25, 0.967,    58, 0.960,    29, 0.967,    36,   2, 1.07, 0.50, 1.02
  76, 0.940,    33, 0.973,    39, 0.980,    45, 0.967,    27, 0.953,    24,   2, 1.07, 0.50, 1.03
  77, 0.947,    32, 0.980,    29, 0.953,    17, 0.960,    42, 0.967,    63,   2, 1.07, 0.50, 1.04
  78, 0.927,    20, 0.980,    47, 0.940,    23, 0.947,    23, 0.927,    27,   2, 1.07, 0.50, 1.05
  79, 0.913,    25, 0.973,    57, 0.967,    29, 0.973,    59, 0.960,    23,   2, 1.07, 0.50, 1.06
  80, 0.973,    23, 0.940,    61, 0.980,    48, 0.933,    23, 0.980,    21,   2, 1.07, 0.60, 1.02
  81, 0.987,    47, 0.953,    44, 0.927,    21, 0.973,    42, 0.940,    37,   2, 1.07, 0.60, 1.03
  82, 0.933,    26, 0.940,    19, 0.947,    25, 0.953,    43, 0.960,    27,   2, 1.07, 0.60, 1.04
  83, 0.933,    18, 0.953,    21, 0.940,    34, 0.960,    26, 0.947,    37,   2, 1.07, 0.60, 1.05
  84, 0.960,    49, 0.973,    23, 0.947,    41, 0.947,    28, 0.953,    44,   2, 1.07, 0.60, 1.06
  85, 0.927,    19, 0.973,    23, 0.973,    22, 0.953,    53, 0.967,    43,   2, 1.07, 0.70, 1.02
  86, 0.947,    17, 0.980,    42, 0.960,    50, 0.980,    54, 0.953,    67,   2, 1.07, 0.70, 1.03
  87, 0.947,    84, 0.960,    26, 0.900,    27, 0.967,    41, 0.967,    39,   2, 1.07, 0.70, 1.04
  88, 0.947,    45, 0.933,    35, 0.933,    33, 0.940,    30, 0.940,    31,   2, 1.07, 0.70, 1.05
  89, 0.967,    28, 0.960,    21, 0.973,    30, 0.967,    28, 0.953,    19,   2, 1.07, 0.70, 1.06
  90, 0.967,    71, 0.953,    50, 0.947,    60, 0.960,    25, 0.967,    67,   2, 1.07, 0.80, 1.02
  91, 0.967,    45, 0.960,    28, 0.953,    36, 0.953,    33, 0.960,    32,   2, 1.07, 0.80, 1.03
  92, 0.967,    37, 0.973,    36, 0.980,    52, 0.947,    25, 0.920,    25,   2, 1.07, 0.80, 1.04
  93, 0.953,    36, 0.933,    53, 0.973,    26, 0.880,    82, 0.960,    35,   2, 1.07, 0.80, 1.05
  94, 0.973,    34, 0.940,    32, 0.953,    67, 0.980,    48, 0.960,    21,   2, 1.07, 0.80, 1.06
  95, 0.960,    67, 0.960,    46, 0.913,    26, 0.973,    29, 0.940,    31,   2, 1.07, 0.90, 1.02
  96, 0.947,    20, 0.960,    33, 0.947,    24, 0.973,    35, 0.967,    41,   2, 1.07, 0.90, 1.03
  97, 0.967,    32, 0.920,    38, 0.953,    38, 0.953,    48, 0.960,    25,   2, 1.07, 0.90, 1.04
  98, 0.980,   266, 0.960,    46, 0.940,    29, 0.953,    94, 0.960,    47,   2, 1.07, 0.90, 1.05
  99, 0.973,    45, 0.967,    37, 0.980,    37, 0.947,    38, 0.940,    31,   2, 1.07, 0.90, 1.06
 100, 0.967,    56, 0.960,    47, 0.947,    25, 0.967,    43, 0.960,    32,   2, 1.09, 0.50, 1.02
 101, 0.973,    33, 0.927,    28, 0.947,    19, 0.987,    32, 0.960,    34,   2, 1.09, 0.50, 1.03
 102, 0.973,    38, 0.913,    36, 0.987,    21, 0.967,    25, 0.927,    36,   2, 1.09, 0.50, 1.04
 103, 0.953,    34, 0.940,    52, 0.953,    31, 0.967,    34, 0.973,    81,   2, 1.09, 0.50, 1.05
 104, 0.920,    26, 0.947,    20, 0.960,    23, 0.940,    31, 0.927,    48,   2, 1.09, 0.50, 1.06
 105, 0.953,    45, 0.967,    27, 0.940,    39, 0.960,    45, 0.960,    47,   2, 1.09, 0.60, 1.02
 106, 0.967,    28, 0.960,    28, 0.960,    29, 0.933,    27, 0.933,    75,   2, 1.09, 0.60, 1.03
 107, 0.953,    30, 0.973,    44, 0.913,    20, 0.967,    31, 0.987,    23,   2, 1.09, 0.60, 1.04
 108, 0.967,    33, 0.980,   384, 0.940,    16, 0.980,    77, 0.953,    36,   2, 1.09, 0.60, 1.05
 109, 0.960,    46, 0.927,    25, 0.940,    39, 0.940,    25, 0.960,    38,   2, 1.09, 0.60, 1.06
 110, 0.960,    31, 0.973,    15, 0.967,    54, 0.940,    22, 0.960,    45,   2, 1.09, 0.70, 1.02
 111, 0.933,    30, 0.967,    41, 0.967,    39, 0.933,    32, 0.953,    27,   2, 1.09, 0.70, 1.03
 112, 0.933,    14, 0.960,    36, 0.947,    20, 0.920,    42, 0.967,    35,   2, 1.09, 0.70, 1.04
 113, 0.947,    21, 0.947,    27, 0.967,    51, 0.973,    71, 0.933,    25,   2, 1.09, 0.70, 1.05
 114, 0.947,    41, 0.933,    49, 0.933,    31, 0.980,    29, 0.953,    21,   2, 1.09, 0.70, 1.06
 115, 0.933,    44, 0.933,    33, 0.960,    29, 0.987,    47, 0.980,    21,   2, 1.09, 0.80, 1.02
 116, 0.967,    23, 0.920,    25, 0.967,    28, 0.987,    30, 0.973,    24,   2, 1.09, 0.80, 1.03
 117, 0.947,    22, 0.927,    20, 0.953,    31, 0.953,    41, 0.953,    60,   2, 1.09, 0.80, 1.04
 118, 0.933,    34, 0.980,    48, 0.927,    21, 0.967,    44, 0.960,    82,   2, 1.09, 0.80, 1.05
 119, 0.980,    38, 0.927,    21, 0.940,    24, 0.980,    26, 0.973,    33,   2, 1.09, 0.80, 1.06
 120, 0.920,    36, 0.960,    24, 0.953,    43, 0.933,    36, 0.947,    47,   2, 1.09, 0.90, 1.02
 121, 0.907,    37, 0.940,    29, 0.960,    32, 0.940,    15, 0.973,    19,   2, 1.09, 0.90, 1.03
 122, 0.913,    23, 0.947,    20, 0.947,    26, 0.967,  2001, 0.933,    45,   2, 1.09, 0.90, 1.04
 123, 0.960,    39, 0.973,    95, 0.947,    28, 0.960,    31, 0.953,    43,   2, 1.09, 0.90, 1.05
 124, 0.953,    32, 0.940,    20, 0.967,    19, 0.933,   330, 0.980,    20,   2, 1.09, 0.90, 1.06
 125, 0.967,    16, 0.940,    20, 0.967,    27, 0.980,    36, 0.947,    32,   3, 1.01, 0.50, 1.02
 126, 0.953,    18, 0.980,    18, 0.960,    17, 0.960,    16, 0.947,    18,   3, 1.01, 0.50, 1.03
 127, 0.973,    26, 0.947,    20, 0.987,    35, 0.987,    38, 0.960,    19,   3, 1.01, 0.50, 1.04
 128, 0.960,    28, 0.967,    16, 0.967,    23, 0.967,    16, 0.967,    20,   3, 1.01, 0.50, 1.05
 129, 0.960,    19, 0.953,    39, 0.953,    20, 0.960,    15, 0.960,    41,   3, 1.01, 0.50, 1.06
 130, 0.980,    17, 0.947,    26, 0.993,    25, 0.960,    24, 0.913,    22,   3, 1.01, 0.60, 1.02
 131, 0.960,    31, 0.953,    18, 0.993,    21, 0.960,    38, 0.960,    18,   3, 1.01, 0.60, 1.03
 132, 0.967,    30, 0.953,    29, 0.933,    20, 0.960,    19, 0.933,    21,   3, 1.01, 0.60, 1.04
 133, 0.947,    20, 0.987,    21, 0.960,    45, 0.953,    18, 0.967,    29,   3, 1.01, 0.60, 1.05
 134, 0.973,    34, 0.967,    26, 0.973,    23, 0.927,    21, 0.960,    16,   3, 1.01, 0.60, 1.06
 135, 0.940,    25, 0.920,    23, 0.980,    20, 0.933,    22, 0.940,    22,   3, 1.01, 0.70, 1.02
 136, 0.967,    21, 0.947,    17, 0.967,    25, 0.980,    33, 0.933,    18,   3, 1.01, 0.70, 1.03
 137, 0.947,    21, 0.987,    21, 0.980,    21, 0.933,    22, 0.953,    20,   3, 1.01, 0.70, 1.04
 138, 0.940,    23, 0.960,    26, 0.940,    29, 0.987,    23, 0.920,    19,   3, 1.01, 0.70, 1.05
 139, 0.920,    20, 0.987,    54, 0.960,    19, 0.947,    34, 0.973,    26,   3, 1.01, 0.70, 1.06
 140, 0.960,    19, 0.953,    18, 0.973,    23, 0.933,    36, 0.933,    19,   3, 1.01, 0.80, 1.02
 141, 0.953,    18, 0.953,    24, 0.960,    17, 0.953,    24, 0.973,    32,   3, 1.01, 0.80, 1.03
 142, 0.947,    37, 0.940,    24, 0.987,    22, 0.960,    24, 0.980,    17,   3, 1.01, 0.80, 1.04
 143, 0.967,    25, 0.953,    18, 0.967,    18, 0.947,    15, 0.973,    33,   3, 1.01, 0.80, 1.05
 144, 0.960,    48, 0.960,    19, 0.960,    20, 0.960,    29, 0.960,    19,   3, 1.01, 0.80, 1.06
 145, 0.973,    17, 0.960,    19, 0.987,    27, 0.973,    34, 0.960,    21,   3, 1.01, 0.90, 1.02
 146, 0.953,    20, 0.967,    21, 0.980,    28, 0.960,    19, 0.967,    24,   3, 1.01, 0.90, 1.03
 147, 0.980,    15, 0.953,    28, 0.953,    18, 0.980,    14, 0.980,    21,   3, 1.01, 0.90, 1.04
 148, 0.967,    21, 0.947,    21, 0.920,    19, 0.913,    24, 0.953,    26,   3, 1.01, 0.90, 1.05
 149, 0.927,    18, 0.980,    38, 0.960,    21, 0.960,    19, 0.933,    17,   3, 1.01, 0.90, 1.06
 150, 0.980,    17, 0.967,    18, 0.960,    21, 0.967,    23, 0.960,    18,   3, 1.03, 0.50, 1.02
 151, 0.920,    33, 0.973,    24, 0.973,    19, 0.933,    19, 0.933,    28,   3, 1.03, 0.50, 1.03
 152, 0.967,    22, 0.953,    23, 0.927,    21, 0.967,    17, 0.953,    20,   3, 1.03, 0.50, 1.04
 153, 0.980,    16, 0.927,    21, 0.940,    22, 0.953,    16, 0.960,    21,   3, 1.03, 0.50, 1.05
 154, 0.993,    22, 0.953,    19, 0.907,    31, 0.933,    23, 0.967,    40,   3, 1.03, 0.50, 1.06
 155, 0.947,    20, 0.933,    29, 0.947,    20, 0.967,    30, 0.920,    26,   3, 1.03, 0.60, 1.02
 156, 0.967,    19, 0.973,    28, 0.967,    32, 0.967,    23, 0.933,    18,   3, 1.03, 0.60, 1.03
 157, 0.953,    24, 0.967,    32, 0.987,    24, 0.967,    17, 0.973,    18,   3, 1.03, 0.60, 1.04
 158, 0.967,    19, 0.933,    25, 0.953,    22, 0.960,    19, 0.973,    22,   3, 1.03, 0.60, 1.05
 159, 0.967,    33, 0.980,    19, 0.920,    27, 0.980,    20, 0.960,    22,   3, 1.03, 0.60, 1.06
 160, 0.967,    29, 0.973,    17, 0.980,    27, 0.953,    19, 0.953,    26,   3, 1.03, 0.70, 1.02
 161, 0.960,    34, 0.987,    39, 0.967,    19, 0.947,    18, 0.960,    16,   3, 1.03, 0.70, 1.03
 162, 0.940,    25, 0.967,    28, 0.967,    55, 0.940,    19, 0.973,    24,   3, 1.03, 0.70, 1.04
 163, 0.927,    31, 0.973,    26, 0.953,    20, 0.967,    20, 0.973,    24,   3, 1.03, 0.70, 1.05
 164, 0.967,    25, 0.987,    19, 0.967,    36, 0.920,    41, 0.967,    20,   3, 1.03, 0.70, 1.06
 165, 0.967,    20, 0.960,    18, 0.967,    41, 0.987,    24, 0.900,    27,   3, 1.03, 0.80, 1.02
 166, 0.987,    21, 0.973,    35, 0.973,    18, 0.947,    23, 0.947,    30,   3, 1.03, 0.80, 1.03
 167, 0.973,    26, 0.960,    20, 0.960,    21, 0.967,    29, 0.907,    28,   3, 1.03, 0.80, 1.04
 168, 0.960,    16, 0.967,    18, 0.967,    24, 0.987,    22, 0.967,    16,   3, 1.03, 0.80, 1.05
 169, 0.973,    20, 0.967,    37, 0.960,    18, 0.973,    17, 0.967,    40,   3, 1.03, 0.80, 1.06
 170, 0.953,    16, 0.947,    16, 0.967,    22, 0.973,    20, 0.973,    23,   3, 1.03, 0.90, 1.02
 171, 0.947,    21, 0.987,    20, 0.973,    19, 0.953,    24, 0.960,    20,   3, 1.03, 0.90, 1.03
 172, 0.973,    18, 0.953,    18, 0.980,    28, 0.973,    20, 0.973,    47,   3, 1.03, 0.90, 1.04
 173, 0.960,    28, 0.973,    24, 0.960,    26, 0.973,    21, 0.980,    27,   3, 1.03, 0.90, 1.05
 174, 0.973,    29, 0.947,    25, 0.960,    27, 0.953,    39, 0.940,    35,   3, 1.03, 0.90, 1.06
 175, 0.947,    18, 0.920,    35, 0.953,    19, 0.967,    17, 0.940,    17,   3, 1.05, 0.50, 1.02
 176, 0.967,    41, 0.920,    24, 0.973,    23, 0.967,    41, 0.967,    16,   3, 1.05, 0.50, 1.03
 177, 0.947,    45, 0.987,    22, 0.933,    15, 0.933,    19, 0.953,    23,   3, 1.05, 0.50, 1.04
 178, 0.987,    17, 0.960,    17, 0.927,    28, 0.967,    26, 0.953,    32,   3, 1.05, 0.50, 1.05
 179, 0.980,    26, 0.960,    15, 0.980,    30, 0.933,    57, 0.980,    18,   3, 1.05, 0.50, 1.06
 180, 0.913,    24, 0.987,    22, 0.940,    23, 0.973,    24, 0.973,    22,   3, 1.05, 0.60, 1.02
 181, 0.980,    23, 0.980,    23, 0.920,    17, 0.940,    27, 0.953,    16,   3, 1.05, 0.60, 1.03
 182, 0.940,    16, 0.953,    17, 0.987,    30, 0.960,    18, 0.993,    41,   3, 1.05, 0.60, 1.04
 183, 0.987,    25, 0.980,    31, 0.953,    35, 0.967,    29, 0.980,    23,   3, 1.05, 0.60, 1.05
 184, 0.947,    24, 0.953,    19, 0.960,    14, 0.927,    17, 0.953,    40,   3, 1.05, 0.60, 1.06
 185, 0.927,    20, 0.993,    20, 0.967,    30, 0.980,    18, 0.947,    32,   3, 1.05, 0.70, 1.02
 186, 0.947,    35, 0.953,    16, 0.960,    37, 0.980,    30, 0.947,    18,   3, 1.05, 0.70, 1.03
 187, 0.947,    28, 0.980,    26, 0.973,    25, 0.973,    32, 0.947,    17,   3, 1.05, 0.70, 1.04
 188, 0.967,    22, 0.987,    18, 0.920,    28, 0.953,    19, 0.960,    18,   3, 1.05, 0.70, 1.05
 189, 0.953,    21, 0.953,    53, 0.940,    38, 0.960,    23, 0.940,    20,   3, 1.05, 0.70, 1.06
 190, 0.940,    20, 0.953,    17, 0.960,    21, 0.953,    18, 0.907,    18,   3, 1.05, 0.80, 1.02
 191, 0.973,    39, 0.973,    21, 0.927,    18, 0.987,    24, 0.973,    24,   3, 1.05, 0.80, 1.03
 192, 0.973,    20, 0.967,    26, 0.940,    29, 0.980,    20, 0.927,    29,   3, 1.05, 0.80, 1.04
 193, 0.947,    22, 0.960,    26, 0.960,    41, 0.973,    17, 0.973,    20,   3, 1.05, 0.80, 1.05
 194, 0.980,    21, 0.973,    22, 0.967,    18, 0.960,    24, 0.980,    23,   3, 1.05, 0.80, 1.06
 195, 0.987,    27, 0.933,    26, 0.947,    19, 0.953,    17, 0.973,    32,   3, 1.05, 0.90, 1.02
 196, 0.960,    34, 0.973,    20, 0.987,    20, 0.973,    21, 0.920,    19,   3, 1.05, 0.90, 1.03
 197, 0.980,    23, 0.960,    18, 0.967,    32, 0.947,    23, 0.973,    39,   3, 1.05, 0.90, 1.04
 198, 0.967,    19, 0.960,    32, 0.960,    27, 0.953,    19, 0.980,    25,   3, 1.05, 0.90, 1.05
 199, 0.973,    23, 0.973,    34, 0.940,    29, 0.960,    18, 0.947,    25,   3, 1.05, 0.90, 1.06
 200, 0.947,    20, 0.960,    27, 0.973,    21, 0.980,    26, 0.973,    23,   3, 1.07, 0.50, 1.02
 201, 0.967,    26, 0.973,    16, 0.940,    21, 0.913,    21, 0.940,    25,   3, 1.07, 0.50, 1.03
 202, 0.973,    26, 0.960,    17, 0.980,    34, 0.973,    14, 0.947,    27,   3, 1.07, 0.50, 1.04
 203, 0.947,    14, 0.940,    20, 0.967,    13, 0.933,    22, 0.947,    25,   3, 1.07, 0.50, 1.05
 204, 0.973,    20, 0.947,    22, 0.967,    18, 0.973,    28, 0.953,    22,   3, 1.07, 0.50, 1.06
 205, 0.967,    16, 0.947,    19, 0.987,    31, 0.960,    20, 0.980,    18,   3, 1.07, 0.60, 1.02
 206, 0.987,    31, 0.960,   378, 0.980,    32, 0.953,    20, 0.947,    23,   3, 1.07, 0.60, 1.03
 207, 0.967,    47, 0.947,    30, 0.960,    28, 0.940,    18, 0.940,    19,   3, 1.07, 0.60, 1.04
 208, 0.967,    33, 0.967,    19, 0.973,    41, 0.960,    29, 0.960,    18,   3, 1.07, 0.60, 1.05
 209, 0.967,    74, 0.967,    21, 0.940,    22, 0.947,    28, 0.960,    36,   3, 1.07, 0.60, 1.06
 210, 0.973,    25, 0.953,    18, 0.967,    20, 0.960,    26, 0.913,    24,   3, 1.07, 0.70, 1.02
 211, 0.960,    18, 0.920,    30, 0.980,    17, 0.960,    32, 0.980,    23,   3, 1.07, 0.70, 1.03
 212, 0.967,    21, 0.973,    30, 0.973,    17, 0.947,    25, 0.987,    27,   3, 1.07, 0.70, 1.04
 213, 0.953,    15, 0.933,    20, 0.973,    23, 0.953,    23, 0.953,    19,   3, 1.07, 0.70, 1.05
 214, 0.967,    42, 0.927,    20, 0.960,    53, 0.967,    24, 0.967,    23,   3, 1.07, 0.70, 1.06
 215, 0.920,    27, 0.980,    28, 0.947,    18, 0.953,    17, 0.953,    15,   3, 1.07, 0.80, 1.02
 216, 0.960,    20, 0.980,    17, 0.980,    28, 0.967,    20, 0.980,    17,   3, 1.07, 0.80, 1.03
 217, 0.960,    20, 0.967,    24, 0.967,    20, 0.973,    20, 0.953,    29,   3, 1.07, 0.80, 1.04
 218, 0.933,    21, 0.953,    20, 0.927,    19, 0.973,    25, 0.953,    23,   3, 1.07, 0.80, 1.05
 219, 0.973,    21, 0.980,    18, 0.973,    23, 0.940,    21, 0.960,    43,   3, 1.07, 0.80, 1.06
 220, 0.967,    25, 0.967,    27, 0.953,    41, 0.953,    50, 0.973,    23,   3, 1.07, 0.90, 1.02
 221, 0.967,    38, 0.933,    17, 0.947,    21, 0.920,    27, 0.953,    20,   3, 1.07, 0.90, 1.03
 222, 0.927,    17, 0.960,    17, 0.980,    22, 0.947,    19, 0.940,    20,   3, 1.07, 0.90, 1.04
 223, 0.973,    27, 0.953,    21, 0.987,    22, 0.940,    31, 0.980,    21,   3, 1.07, 0.90, 1.05
 224, 0.967,    35, 0.920,    22, 0.953,    50, 0.980,    27, 0.967,    17,   3, 1.07, 0.90, 1.06
 225, 0.953,    27, 0.940,    20, 0.973,    21, 0.973,    20, 0.927,    47,   3, 1.09, 0.50, 1.02
 226, 0.973,    44, 0.960,    20, 0.920,    26, 0.973,    22, 0.967,    32,   3, 1.09, 0.50, 1.03
 227, 0.947,    55, 0.980,    16, 0.933,    22, 0.967,    18, 0.933,    26,   3, 1.09, 0.50, 1.04
 228, 0.967,    22, 0.960,    18, 0.960,    85, 0.947,    30, 0.953,    22,   3, 1.09, 0.50, 1.05
