 22, 0.953,    47,   0.980,    39,    0.973,    47,    0.953,    72,     0.960,    51,     0.0399,   2, 1.0366, 0.6300, 1.0466,
 23, 0.933,    18,   0.953,    38,    0.967,    30,    0.960,    27,     0.960,    37,     0.0377,   2, 1.0366, 0.6300, 1.0600,
 24, 0.947,    30,   0.927,    51,    0.933,    35,    0.960,    33,     0.960,   139,     0.0378,   2, 1.0366, 0.7600, 1.0200,
 25, 0.973,    54,   0.980,   269,    0.967,    43,    0.980,    19,     0.960,    23,     0.0392,   2, 1.0366, 0.7600, 1.0333,
 26, 0.967,    28,   0.967,    54,    0.940,    21,    0.967,    43,     0.980,    34,     0.0393,   2, 1.0366, 0.7600, 1.0466,
 27, 0.947,    25,   0.947,    25,    0.953,    50,    0.947,    30,     0.973,    61,     0.0377,   2, 1.0366, 0.7600, 1.0600,
 28, 0.973,    31,   0.940,    47,    0.947,    17,    0.920,    27,     0.947,    48,     0.0383,   2, 1.0366, 0.9000, 1.0200,
 29, 0.960,    31,   0.927,    33,    0.960,    71,    0.960,    30,     0.960,    38,     0.0390,   2, 1.0366, 0.9000, 1.0333,
 30, 0.953,    34,   0.953,    26,    0.967,    33,    0.933,    23,     0.913,    38,     0.0382,   2, 1.0366, 0.9000, 1.0466,
 31, 0.947,    20,   0.967,    19,    0.953,    25,    0.960,    85,     0.973,    34,     0.0393,   2, 1.0366, 0.9000, 1.0600,
 32, 0.973,    31,   0.967,    39,    0.953,    26,    0.940,    28,     0.973,    44,     0.0392,   2, 1.0633, 0.5000, 1.0200,
 33, 0.927,    99,   0.953,    31,    0.953,    36,    0.947,   321,     0.940,    21,     0.0339,   2, 1.0633, 0.5000, 1.0333,
 34, 0.927,    45,   0.973,   128,    0.987,    37,    0.940,    32,     0.967,    54,     0.0390,   2, 1.0633, 0.5000, 1.0466,
 35, 0.967,    25,   0.967,    33,    0.960,    45,    0.947,    27,     0.987,    52,     0.0361,   2, 1.0633, 0.5000, 1.0600,
 36, 0.960,    84,   0.960,    31,    0.967,    32,    0.927,    27,     0.940,    36,     0.0380,   2, 1.0633, 0.6300, 1.0200,
 37, 0.960,    27,   0.967,    24,    0.973,   326,    0.960,    45,     0.920,    58,     0.0400,   2, 1.0633, 0.6300, 1.0333,
 38, 0.920,   102,   0.967,    49,    0.927,    22,    0.973,    35,     0.960,    51,     0.0388,   2, 1.0633, 0.6300, 1.0466,
 39, 0.933,    25,   0.947,    45,    0.973,    34,    0.953,    28,     0.947,    17,     0.0388,   2, 1.0633, 0.6300, 1.0600,
 40, 0.947,    51,   0.953,    31,    0.907,    25,    0.987,    25,     0.940,    35,     0.0392,   2, 1.0633, 0.7600, 1.0200,
 41, 0.960,    31,   0.960,    57,    0.973,    31,    0.967,    47,     0.933,    21,     0.0398,   2, 1.0633, 0.7600, 1.0333,
 42, 0.980,    34,   0.987,    64,    0.960,    52,    0.960,    49,     0.967,    17,     0.0389,   2, 1.0633, 0.7600, 1.0466,
 43, 0.953,    39,   0.960,    34,    0.987,    56,    0.947,    26,     0.960,    25,     0.0382,   2, 1.0633, 0.7600, 1.0600,
 44, 0.940,    26,   0.967,    78,    0.913,   145,    0.967,    27,     0.947,    45,     0.0392,   2, 1.0633, 0.9000, 1.0200,
 45, 0.933,    34,   0.933,    20,    0.947,    41,    0.953,    59,     0.980,    60,     0.0396,   2, 1.0633, 0.9000, 1.0333,
 46, 0.933,    33,   0.987,    53,    0.947,    33,    0.973,    24,     0.947,    20,     0.0389,   2, 1.0633, 0.9000, 1.0466,
 47, 0.920,    37,   0.960,    24,    0.953,    26,    0.980,    33,     0.987,    31,     0.0393,   2, 1.0633, 0.9000, 1.0600,
 48, 0.933,    22,   0.953,    29,    0.960,    33,    0.933,    30,     0.940,    25,     0.0392,   2, 1.0900, 0.5000, 1.0200,
 49, 0.967,    42,   0.967,    29,    0.953,    20,    0.960,    37,     0.967,    65,     0.0396,   2, 1.0900, 0.5000, 1.0333,
 50, 0.907,    43,   0.940,    25,    0.940,    21,    0.973,    32,     0.953,    26,     0.0389,   2, 1.0900, 0.5000, 1.0466,
 51, 0.973,    21,   0.940,    21,    0.967,   253,    0.960,    38,     0.940,    38,     0.0393,   2, 1.0900, 0.5000, 1.0600,
 52, 0.967,    20,   0.947,    40,    0.947,    21,    0.953,    20,     0.933,    48,     0.0387,   2, 1.0900, 0.6300, 1.0200,
 53, 0.953,    18,   0.933,    20,    0.967,   834,    0.960,    28,     0.953,    68,     0.0391,   2, 1.0900, 0.6300, 1.0333,
 54, 0.987,    28,   0.960,    85,    0.973,    18,    0.967,    32,     0.973,    24,     0.0399,   2, 1.0900, 0.6300, 1.0466,
 55, 0.980,    24,   0.973,    22,    0.913,    25,    0.927,    18,     0.967,    72,     0.0400,   2, 1.0900, 0.6300, 1.0600,
 56, 0.967,    43,   0.947,    29,    0.967,    45,    0.960,    20,     0.933,    49,     0.0388,   2, 1.0900, 0.7600, 1.0200,
 57, 0.960,    64,   0.907,    36,    0.953,  2001,    0.967,    44,     0.980,    23,     0.0350,   2, 1.0900, 0.7600, 1.0333,
 58, 0.953,    47,   0.947,    24,    0.920,    31,    0.960,    29,     0.960,    18,     0.0396,   2, 1.0900, 0.7600, 1.0466,
 59, 0.927,    30,   0.953,    28,    0.960,    20,    0.960,    55,     0.960,    35,     0.0388,   2, 1.0900, 0.7600, 1.0600,
 60, 0.947,    19,   0.967,    42,    0.973,    47,    0.980,    42,     0.967,    32,     0.0394,   2, 1.0900, 0.9000, 1.0200,
 61, 0.960,    23,   0.927,    29,    0.947,    31,    0.973,    73,     0.953,    36,     0.0384,   2, 1.0900, 0.9000, 1.0333,
 62, 0.973,    50,   0.980,    41,    0.953,    64,    0.947,    27,     0.980,    63,     0.0390,   2, 1.0900, 0.9000, 1.0466,
 63, 0.967,    49,   0.960,    32,    0.960,    72,    0.973,    32,     0.960,    56,     0.0395,   2, 1.0900, 0.9000, 1.0600,
 64, 0.980,    22,   0.980,    14,    0.933,    22,    0.927,    21,     0.960,    24,     0.0369,   3, 1.0100, 0.5000, 1.0200,
 65, 0.960,    23,   0.960,    26,    0.980,    17,    0.973,    21,     0.947,    20,     0.0395,   3, 1.0100, 0.5000, 1.0333,
 66, 0.980,    23,   0.960,    30,    0.973,    30,    0.973,    20,     0.980,    49,     0.0399,   3, 1.0100, 0.5000, 1.0466,
 67, 0.947,    17,   0.933,    17,    0.960,    28,    0.967,    45,     0.967,    22,     0.0388,   3, 1.0100, 0.5000, 1.0600,
 68, 0.953,    20,   0.947,    23,    0.960,    20,    0.973,    22,     0.967,    37,     0.0386,   3, 1.0100, 0.6300, 1.0200,
 69, 0.960,    25,   0.947,    26,    0.947,    26,    0.953,    22,     0.967,    27,     0.0386,   3, 1.0100, 0.6300, 1.0333,
 70, 0.953,    25,   0.933,    17,    0.947,    20,    0.940,    23,     0.927,    19,     0.0396,   3, 1.0100, 0.6300, 1.0466,
 71, 0.980,    41,   0.960,    24,    0.973,    25,    0.973,    20,     0.947,    45,     0.0399,   3, 1.0100, 0.6300, 1.0600,
 72, 0.947,    23,   0.967,    20,    0.973,    35,    0.913,    34,     0.980,    56,     0.0388,   3, 1.0100, 0.7600, 1.0200,
 73, 0.940,    31,   0.973,    19,    0.927,    28,    0.960,    30,     0.960,    26,     0.0394,   3, 1.0100, 0.7600, 1.0333,
 74, 0.940,    23,   0.967,    19,    0.933,    17,    0.940,    24,     0.967,    21,     0.0389,   3, 1.0100, 0.7600, 1.0466,
 75, 0.967,    25,   0.960,    22,    0.960,    37,    0.973,    24,     0.987,    50,     0.0393,   3, 1.0100, 0.7600, 1.0600,
 76, 0.960,    18,   0.953,    28,    0.967,    18,    0.960,    19,     0.953,    40,     0.0397,   3, 1.0100, 0.9000, 1.0200,
 77, 0.967,    19,   0.967,    21,    0.967,    20,    0.967,    26,     0.967,    37,     0.0386,   3, 1.0100, 0.9000, 1.0333,
 78, 0.920,    18,   0.973,    24,    0.980,    21,    0.940,    22,     0.940,    16,     0.0388,   3, 1.0100, 0.9000, 1.0466,
 79, 0.967,    40,   0.940,    30,    0.973,    31,    0.973,    17,     0.967,    33,     0.0400,   3, 1.0100, 0.9000, 1.0600,
 80, 0.967,    27,   0.973,    23,    0.920,    24,    0.973,    16,     0.913,    24,     0.0395,   3, 1.0366, 0.5000, 1.0200,
 81, 0.960,    19,   0.953,    24,    0.933,    25,    0.953,    19,     0.947,    28,     0.0400,   3, 1.0366, 0.5000, 1.0333,
 82, 0.973,    32,   0.967,    45,    0.987,    20,    0.973,    35,     0.940,    16,     0.0396,   3, 1.0366, 0.5000, 1.0466,
 83, 0.947,    19,   0.987,    42,    0.947,    18,    0.953,    37,     0.960,    21,     0.0391,   3, 1.0366, 0.5000, 1.0600,
 84, 0.967,    18,   0.967,    23,    0.967,    28,    0.967,    20,     0.947,    25,     0.0383,   3, 1.0366, 0.6300, 1.0200,
 85, 0.967,    21,   0.980,    23,    0.973,    23,    0.967,    22,     0.960,    20,     0.0381,   3, 1.0366, 0.6300, 1.0333,
 86, 0.953,    33,   0.953,    28,    0.940,    37,    0.980,    19,     0.947,    16,     0.0365,   3, 1.0366, 0.6300, 1.0466,
 87, 0.927,    39,   0.960,    23,    0.973,    30,    0.947,    20,     0.933,    16,     0.0382,   3, 1.0366, 0.6300, 1.0600,
 88, 0.907,    24,   0.960,    31,    0.920,    24,    0.973,    30,     0.960,    18,     0.0400,   3, 1.0366, 0.7600, 1.0200,
 89, 0.973,    30,   0.973,    18,    0.960,    16,    0.960,    67,     0.980,    25,     0.0396,   3, 1.0366, 0.7600, 1.0333,
 90, 0.960,    23,   0.980,    18,    0.987,    32,    0.960,    18,     0.940,    19,     0.0379,   3, 1.0366, 0.7600, 1.0466,
 91, 0.967,    28,   0.967,    15,    0.953,    19,    0.973,    36,     0.987,    27,     0.0396,   3, 1.0366, 0.7600, 1.0600,
 92, 0.980,    21,   0.960,    36,    0.973,    30,    0.967,    27,     0.960,    26,     0.0375,   3, 1.0366, 0.9000, 1.0200,
 93, 0.953,    16,   0.947,    18,    0.980,    15,    0.973,    20,     0.953,    31,     0.0383,   3, 1.0366, 0.9000, 1.0333,
 94, 0.940,    24,   0.940,    30,    0.967,    25,    0.960,    20,     0.967,    18,     0.0380,   3, 1.0366, 0.9000, 1.0466,
 95, 0.973,    37,   0.973,    17,    0.960,    24,    0.940,    35,     0.973,    16,     0.0363,   3, 1.0366, 0.9000, 1.0600,
 96, 0.947,    20,   0.940,    19,    0.940,    37,    0.973,    41,     0.967,    19,     0.0399,   3, 1.0633, 0.5000, 1.0200,
 97, 0.967,    32,   0.967,    25,    0.947,    53,    0.960,    21,     0.967,    25,     0.0300,   3, 1.0633, 0.5000, 1.0333,
 98, 0.973,    38,   0.973,    24,    0.973,    29,    0.973,    21,     0.960,    27,     0.0373,   3, 1.0633, 0.5000, 1.0466,
 99, 0.953,    18,   0.953,    21,    0.967,    20,    0.973,    33,     0.973,    31,     0.0384,   3, 1.0633, 0.5000, 1.0600,
100, 0.960,    26,   0.980,    20,    0.953,    23,    0.967,    21,     0.973,    25,     0.0393,   3, 1.0633, 0.6300, 1.0200,
101, 0.973,    21,   0.913,    36,    0.953,    19,    0.973,    30,     0.953,    20,     0.0395,   3, 1.0633, 0.6300, 1.0333,
102, 0.947,    23,   0.940,    23,    0.967,    16,    0.920,    20,     0.953,    22,     0.0395,   3, 1.0633, 0.6300, 1.0466,
103, 0.953,    16,   0.953,    19,    0.973,    27,    0.920,    18,     0.973,    20,     0.0395,   3, 1.0633, 0.6300, 1.0600,
104, 0.940,    21,   0.940,    47,    0.953,    40,    0.973,    22,     0.967,    28,     0.0388,   3, 1.0633, 0.7600, 1.0200,
105, 0.967,    19,   0.980,    29,    0.967,    22,    0.967,    17,     0.947,    28,     0.0379,   3, 1.0633, 0.7600, 1.0333,
106, 0.973,    22,   0.947,    30,    0.973,    21,    0.960,    38,     0.953,    42,     0.0388,   3, 1.0633, 0.7600, 1.0466,
107, 0.933,    28,   0.973,    66,    0.967,    34,    0.953,    69,     0.980,    31,     0.0397,   3, 1.0633, 0.7600, 1.0600,
108, 0.973,    17,   0.973,    24,    0.947,    33,    0.953,    26,     0.960,    23,     0.0394,   3, 1.0633, 0.9000, 1.0200,
109, 0.987,    20,   0.980,    14,    0.980,    16,    0.987,    32,     0.920,    22,     0.0359,   3, 1.0633, 0.9000, 1.0333,
110, 0.987,    19,   0.913,    22,    0.973,    23,    0.927,    18,     0.947,    19,     0.0399,   3, 1.0633, 0.9000, 1.0466,
111, 0.967,    22,   0.953,    35,    0.960,    58,    0.947,    17,     0.987,    23,     0.0378,   3, 1.0633, 0.9000, 1.0600,
112, 0.973,    34,   0.960,    42,    0.960,    17,    0.927,    30,     0.973,    26,     0.0400,   3, 1.0900, 0.5000, 1.0200,
113, 0.987,    24,   0.987,    19,    0.953,    20,    0.913,    20,     0.960,    19,     0.0394,   3, 1.0900, 0.5000, 1.0333,
114, 0.980,    30,   0.987,    24,    0.913,    27,    0.967,    16,     0.947,    35,     0.0384,   3, 1.0900, 0.5000, 1.0466,
115, 0.960,    48,   0.940,    20,    0.993,    25,    0.973,    37,     0.940,    18,     0.0390,   3, 1.0900, 0.5000, 1.0600,
116, 0.980,    17,   0.993,    17,    0.947,    34,    0.960,    24,     0.953,    32,     0.0387,   3, 1.0900, 0.6300, 1.0200,
117, 0.973,    30,   0.980,    33,    0.993,    29,    0.947,    30,     0.953,    19,     0.0391,   3, 1.0900, 0.6300, 1.0333,
118, 0.987,    21,   0.953,    23,    0.953,    20,    0.933,    28,     0.960,    26,     0.0390,   3, 1.0900, 0.6300, 1.0466,
119, 0.940,    22,   0.973,    19,    0.913,    22,    0.967,    25,     0.980,    74,     0.0393,   3, 1.0900, 0.6300, 1.0600,
120, 0.987,    37,   0.947,    28,    0.960,    43,    0.953,    30,     0.967,    25,     0.0393,   3, 1.0900, 0.7600, 1.0200,
121, 0.933,    22,   0.947,    19,    0.973,    20,    0.987,    22,     0.960,    18,     0.0362,   3, 1.0900, 0.7600, 1.0333,
122, 0.913,    18,   0.960,    21,    0.980,    27,    0.967,    24,     0.980,    19,     0.0388,   3, 1.0900, 0.7600, 1.0466,
123, 0.960,    26,   0.973,    29,    0.960,    18,    0.947,    25,     0.940,    25,     0.0387,   3, 1.0900, 0.7600, 1.0600,
124, 0.973,    16,   0.973,    23,    0.967,    31,    0.960,    30,     0.920,    33,     0.0398,   3, 1.0900, 0.9000, 1.0200,
125, 0.980,    20,   0.980,    23,    0.940,    39,    0.907,    20,     0.933,    20,     0.0395,   3, 1.0900, 0.9000, 1.0333,
126, 0.980,    26,   0.953,    23,    0.980,    29,    0.967,    24,     0.967,    18,     0.0383,   3, 1.0900, 0.9000, 1.0466,
127, 0.987,    16,   0.960,    40,    0.933,    48,    0.980,    21,     0.940,    23,     0.0385,   3, 1.0900, 0.9000, 1.0600,
128, 0.933,    19,   0.960,    36,    0.973,    16,    0.933,    20,     0.980,    17,     0.0396,   4, 1.0100, 0.5000, 1.0200,
129, 0.927,    19,   0.973,    23,    0.980,    19,    0.940,    20,     0.933,    19,     0.0387,   4, 1.0100, 0.5000, 1.0333,
130, 0.953,    17,   0.980,    20,    0.973,    21,    0.973,    15,     0.967,    32,     0.0380,   4, 1.0100, 0.5000, 1.0466,
131, 0.967,    23,   0.953,    28,    0.967,    18,    0.973,    27,     0.967,    15,     0.0384,   4, 1.0100, 0.5000, 1.0600,
132, 0.967,    17,   0.920,    18,    0.973,    21,    0.973,    18,     0.967,    16,     0.0393,   4, 1.0100, 0.6300, 1.0200,
133, 0.933,    20,   0.967,    18,    0.973,    15,    0.960,    20,     0.933,    17,     0.0393,   4, 1.0100, 0.6300, 1.0333,
134, 0.953,    18,   0.940,    25,    0.953,    17,    0.927,    28,     0.953,    15,     0.0389,   4, 1.0100, 0.6300, 1.0466,
135, 0.973,    18,   0.973,    23,    0.960,    27,    0.967,    21,     0.947,    17,     0.0393,   4, 1.0100, 0.6300, 1.0600,
136, 0.980,    23,   0.947,    16,    0.967,    34,    0.973,    18,     0.987,    26,     0.0393,   4, 1.0100, 0.7600, 1.0200,
137, 0.973,    23,   0.973,    19,    0.967,    17,    0.967,    21,     0.973,    28,     0.0383,   4, 1.0100, 0.7600, 1.0333,
138, 0.993,    17,   0.973,    18,    0.967,    18,    0.933,    23,     0.940,    17,     0.0391,   4, 1.0100, 0.7600, 1.0466,
139, 0.953,    24,   0.960,    17,    0.987,    26,    0.973,    31,     0.967,    22,     0.0398,   4, 1.0100, 0.7600, 1.0600,
140, 0.980,    18,   0.980,    23,    0.960,    30,    0.953,    18,     0.967,    17,     0.0391,   4, 1.0100, 0.9000, 1.0200,
141, 0.973,    23,   0.913,    36,    0.940,    21,    0.960,    24,     0.980,    22,     0.0392,   4, 1.0100, 0.9000, 1.0333,
142, 0.953,    21,   0.973,    28,    0.980,    24,    0.980,    15,     0.973,    32,     0.0390,   4, 1.0100, 0.9000, 1.0466,
143, 0.980,    14,   0.967,    20,    0.960,    27,    0.980,    27,     0.933,    36,     0.0389,   4, 1.0100, 0.9000, 1.0600,
144, 0.973,    27,   0.953,    21,    0.947,    19,    0.960,    24,     0.967,    17,     0.0376,   4, 1.0366, 0.5000, 1.0200,
145, 0.960,    38,   0.967,    25,    0.960,    23,    0.973,    25,     0.973,    21,     0.0384,   4, 1.0366, 0.5000, 1.0333,
146, 0.947,    17,   0.980,    14,    0.967,    18,    0.960,    17,     0.980,    29,     0.0385,   4, 1.0366, 0.5000, 1.0466,
147, 0.973,    20,   0.960,    22,    0.980,    18,    0.980,    20,     0.980,    25,     0.0390,   4, 1.0366, 0.5000, 1.0600,
148, 0.953,    17,   0.973,    17,    0.987,    23,    0.987,    17,     0.960,    19,     0.0383,   4, 1.0366, 0.6300, 1.0200,
149, 0.973,    18,   0.980,    20,    0.960,    18,    0.967,    19,     0.960,    19,     0.0388,   4, 1.0366, 0.6300, 1.0333,
150, 0.973,    21,   0.987,    18,    0.967,    22,    0.967,    22,     0.967,    22,     0.0375,   4, 1.0366, 0.6300, 1.0466,
151, 0.967,    29,   0.960,    18,    0.973,    32,    0.973,    18,     0.980,    15,     0.0388,   4, 1.0366, 0.6300, 1.0600,
152, 0.980,    16,   0.973,    19,    0.940,    30,    0.960,    31,     0.980,    20,     0.0392,   4, 1.0366, 0.7600, 1.0200,
153, 0.973,    17,   0.973,    20,    0.967,    26,    0.967,    23,     0.940,    18,     0.0389,   4, 1.0366, 0.7600, 1.0333,
154, 0.927,    23,   0.967,    15,    0.960,    15,    0.953,    25,     0.973,    15,     0.0391,   4, 1.0366, 0.7600, 1.0466,
155, 0.967,    31,   0.980,    19,    0.987,    19,    0.960,    18,     0.967,    22,     0.0388,   4, 1.0366, 0.7600, 1.0600,
156, 0.940,    20,   0.927,    23,    0.967,    31,    0.973,    17,     0.960,    27,     0.0394,   4, 1.0366, 0.9000, 1.0200,
157, 0.973,    16,   0.953,    24,    0.973,    16,    0.967,    58,     0.980,    19,     0.0396,   4, 1.0366, 0.9000, 1.0333,
158, 0.960,    17,   0.953,    29,    0.953,    24,    0.967,    20,     0.980,    19,     0.0379,   4, 1.0366, 0.9000, 1.0466,
159, 0.980,    30,   0.940,    25,    0.987,    29,    0.973,    17,     0.960,    20,     0.0378,   4, 1.0366, 0.9000, 1.0600,
160, 0.987,    27,   0.960,    16,    0.967,    25,    0.973,    19,     0.940,    17,     0.0391,   4, 1.0633, 0.5000, 1.0200,
161, 0.973,    28,   0.960,    23,    0.960,    17,    0.967,    19,     0.947,    26,     0.0388,   4, 1.0633, 0.5000, 1.0333,
162, 0.973,    21,   0.980,    27,    0.967,    16,    0.993,    22,     0.947,    21,     0.0380,   4, 1.0633, 0.5000, 1.0466,
163, 0.967,    15,   0.973,    32,    0.960,    31,    0.973,    21,     0.960,    22,     0.0394,   4, 1.0633, 0.5000, 1.0600,
164, 0.947,    18,   0.933,    24,    0.987,    20,    0.953,    50,     0.933,    20,     0.0400,   4, 1.0633, 0.6300, 1.0200,
165, 0.980,    22,   0.980,    21,    0.980,    19,    0.940,    18,     0.947,    16,     0.0388,   4, 1.0633, 0.6300, 1.0333,
166, 0.967,    16,   0.987,    21,    0.953,    16,    0.967,    23,     0.960,    18,     0.0386,   4, 1.0633, 0.6300, 1.0466,
167, 0.980,    21,   0.940,    15,    0.967,    20,    0.973,    21,     0.960,    15,     0.0400,   4, 1.0633, 0.6300, 1.0600,
168, 0.973,    19,   0.973,    18,    0.980,    16,    0.967,    19,     0.973,    76,     0.0396,   4, 1.0633, 0.7600, 1.0200,
169, 0.940,    29,   0.973,    22,    0.980,    20,    0.960,    22,     0.960,    18,     0.0393,   4, 1.0633, 0.7600, 1.0333,
170, 0.980,    20,   0.960,    15,    0.947,    18,    0.953,    19,     0.980,    21,     0.0394,   4, 1.0633, 0.7600, 1.0466,
171, 0.933,    35,   0.973,    21,    0.967,    42,    0.947,    18,     0.967,    16,     0.0398,   4, 1.0633, 0.7600, 1.0600,
172, 0.953,    31,   0.980,    23,    0.960,    19,    0.980,    19,     0.980,    24,     0.0398,   4, 1.0633, 0.9000, 1.0200,
173, 0.980,    15,   0.953,    14,    0.960,    18,    0.987,    19,     0.967,    18,     0.0397,   4, 1.0633, 0.9000, 1.0333,
174, 0.967,    19,   0.940,    23,    0.973,    16,    0.980,    34,     0.960,    22,     0.0395,   4, 1.0633, 0.9000, 1.0466,
175, 0.980,    17,   0.980,    15,    0.940,    18,    0.960,    20,     0.960,    28,     0.0399,   4, 1.0633, 0.9000, 1.0600,
176, 0.967,    18,   0.967,    15,    0.967,    15,    0.933,    17,     0.960,    19,     0.0383,   4, 1.0900, 0.5000, 1.0200,
177, 0.960,    26,   0.947,    27,    0.947,    18,    0.967,    17,     0.967,    22,     0.0360,   4, 1.0900, 0.5000, 1.0333,
178, 0.967,    34,   0.947,    32,    0.973,    21,    0.987,    18,     0.973,    18,     0.0396,   4, 1.0900, 0.5000, 1.0466,
179, 0.973,    22,   0.967,    19,    0.973,    37,    0.933,    30,     0.933,    25,     0.0389,   4, 1.0900, 0.5000, 1.0600,
180, 0.973,    20,   0.967,    19,    0.973,    14,    0.973,    18,     0.967,    17,     0.0396,   4, 1.0900, 0.6300, 1.0200,
181, 0.953,    19,   0.973,    19,    0.947,    19,    0.987,    16,     0.973,    17,     0.0399,   4, 1.0900, 0.6300, 1.0333,
182, 0.980,    17,   0.913,    28,    0.967,    21,    0.967,    14,     0.967,    17,     0.0395,   4, 1.0900, 0.6300, 1.0466,
183, 0.980,    25,   0.960,    16,    0.987,    29,    0.953,    18,     0.980,    27,     0.0385,   4, 1.0900, 0.6300, 1.0600,
184, 0.967,    19,   0.967,    24,    0.980,    22,    0.933,    21,     0.980,    20,     0.0384,   4, 1.0900, 0.7600, 1.0200,
185, 0.973,    17,   0.987,    23,    0.980,    18,    0.953,    24,     0.967,    22,     0.0388,   4, 1.0900, 0.7600, 1.0333,
186, 0.947,    19,   0.967,    22,    0.973,    28,    0.987,    18,     0.907,    21,     0.0396,   4, 1.0900, 0.7600, 1.0466,
187, 0.960,    21,   0.980,    20,    0.960,    44,    0.967,    17,     0.927,    17,     0.0376,   4, 1.0900, 0.7600, 1.0600,
188, 0.933,    20,   0.987,    18,    0.940,    17,    0.973,    17,     0.967,    15,     0.0384,   4, 1.0900, 0.9000, 1.0200,
189, 0.960,    16,   0.967,    21,    0.980,    27,    0.980,    16,     0.973,    23,     0.0383,   4, 1.0900, 0.9000, 1.0333,
190, 0.947,    31,   0.960,    21,    0.987,    18,    0.980,    21,     0.980,    22,     0.0397,   4, 1.0900, 0.9000, 1.0466,
191, 0.980,    18,   0.987,    31,    0.973,    24,    0.940,    22,     0.987,    16,     0.0382,   4, 1.0900, 0.9000, 1.0600,
192, 0.973,    18,   0.987,    23,    0.953,    19,    0.980,    17,     0.980,    15,     0.0399,   5, 1.0100, 0.5000, 1.0200,
193, 0.987,    26,   0.980,    19,    0.960,    22,    0.973,    18,     0.940,    20,     0.0395,   5, 1.0100, 0.5000, 1.0333,
194, 0.973,    17,   0.980,    20,    0.973,    17,    0.987,    17,     0.953,    17,     0.0398,   5, 1.0100, 0.5000, 1.0466,
195, 0.933,    19,   0.987,    18,    0.960,    16,    0.980,    18,     0.980,    16,     0.0399,   5, 1.0100, 0.5000, 1.0600,
196, 0.967,    19,   0.967,    15,    0.960,    17,    0.987,    17,     0.960,    20,     0.0388,   5, 1.0100, 0.6300, 1.0200,
197, 0.953,    19,   0.980,    21,    0.980,    17,    0.973,    21,     0.953,    15,     0.0391,   5, 1.0100, 0.6300, 1.0333,
